Dates,ARG_gdp,ARG_rate,AUS_gdp,AUS_rate,AUT_gdp,AUT_rate,BEL_gdp,BEL_rate,BGR_gdp,BGR_rate,CAN_gdp,CAN_rate,CHE_gdp,CHE_rate,COL_gdp,COL_rate,CYP_gdp,CYP_rate,Czech Republic_gdp,Czech Republic_rate,DEU_gdp,DEU_rate,ESP_gdp,ESP_rate,EST_gdp,EST_rate,"Egypt, Arab Rep._gdp","Egypt, Arab Rep._rate",FIN_gdp,FIN_rate,FRA_gdp,FRA_rate,GBR_gdp,GBR_rate,GRC_gdp,GRC_rate,HRV_gdp,HRV_rate,HUN_gdp,HUN_rate,"Hong Kong SAR, China_gdp","Hong Kong SAR, China_rate",IRL_gdp,IRL_rate,ISL_gdp,ISL_rate,ITA_gdp,ITA_rate,JPN_gdp,JPN_rate,"Korea, Rep._gdp","Korea, Rep._rate",LTU_gdp,LTU_rate,LUX_gdp,LUX_rate,LVA_gdp,LVA_rate,MEX_gdp,MEX_rate,MKD_gdp,MKD_rate,MLT_gdp,MLT_rate,NLD_gdp,NLD_rate,NOR_gdp,NOR_rate,NZL_gdp,NZL_rate,PHL_gdp,PHL_rate,POL_gdp,POL_rate,PRT_gdp,PRT_rate,ROU_gdp,ROU_rate,RUS_gdp,RUS_rate,SGP_gdp,SGP_rate,SVN_gdp,SVN_rate,SWE_gdp,SWE_rate,THA_gdp,THA_rate,TUR_gdp,TUR_rate,"Taiwan, China_gdp","Taiwan, China_rate",URY_gdp,URY_rate,USA_gdp,USA_rate,ZAF_gdp,ZAF_rate
1996-07,0.637894,9.72438114728682,0.530019,8.414437999999999,0.740618,6.995089333333333,0.738015,9.562632666666666,0.035528,10.57,0.712885,9.566666666666666,0.916699,4.601698,0.9099026382978722,11.808516424908424,0.693257,7.7119298245614045,0.618062,3.8333333333333335,0.819584,7.6358630000000005,0.669179,20.133333333333336,0.390091,9.833333333333334,0.4564763448275862,10.296116825203253,0.713834,14.976650000000001,0.783287,10.144443333333333,0.660264,8.200000000000001,0.675545,16.54703164978903,0.9359265531914894,15.310367892976586,0.326497,6.427272626262627,0.868204,2.8932946666666663,0.56611,11.766666666666666,0.396386,4.7048201807228915,0.691105,9.362199143459915,1.133096,3.362948,0.668961,3.6013698630136983,0.586976,7.366666666666667,0.605886,2.7618449999999997,0.415675,10.431615444444443,0.23148,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.709681,5.879599385542169,0.461939,5.066666666666666,0.76055,6.258464,0.405076,8.5,0.499755,14.466666666666667,0.632862,8.140696,0.139644,7.7,0.035892,9.216747666666667,0.854118,1.7,0.525499,13.700000000000001,0.624578,10.63123,0.870947,1.3804263565891473,0.032629,10.480357142857143,1.031615,2.6333333333333333,0.7355240283018868,12.133333333333333,0.682525,5.466666666666666,0.275476,26.474568478260867
1996-10,0.639704,9.72438114728682,0.53257,8.641630333333334,0.744421,6.988399666666666,0.739628,9.354838,0.056346,11.293333333333331,0.717935,9.733333333333334,0.915799,4.88399,0.9099026382978722,11.808516424908424,0.697945,7.7119298245614045,0.632248,3.966666666666667,0.820431,7.865192333333333,0.673046,19.666666666666668,0.394953,10.200000000000001,0.4564763448275862,10.296116825203253,0.718573,15.24844,0.783616,10.201233333333333,0.658605,8.066666666666666,0.686656,16.54703164978903,0.9359265531914894,15.310367892976586,0.339818,6.427272626262627,0.885871,2.582000666666667,0.578528,11.5,0.400901,4.7048201807228915,0.69497,9.362199143459915,1.131069,3.3312899999999996,0.671967,3.6013698630136983,0.602072,6.8999999999999995,0.546,2.8911183333333335,0.41259,10.431615444444443,0.241021,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.712614,5.879599385542169,0.479716,5.0,0.758705,6.357208333333333,0.398471,8.166666666666666,0.531735,13.733333333333334,0.635525,7.8608,0.151223,7.033333333333334,0.037096,9.510424333333333,0.86613,1.5,0.53235,13.833333333333334,0.61411,11.062076666666668,0.874447,1.3804263565891473,0.037698,10.480357142857143,1.027029,2.8666666666666667,0.7355240283018868,11.866666666666667,0.68616,5.166666666666667,0.280011,26.474568478260867
1997-01,0.670466,9.72438114728682,0.534007,8.551733,0.745357,6.967081,0.738953,9.184674333333334,0.176696,12.413333333333334,0.719945,9.700000000000001,0.914537,5.141311333333333,0.9099026382978722,11.808516424908424,0.700354,7.7119298245614045,0.645045,4.2,0.821166,8.18128,0.672753,19.066666666666666,0.39853,10.033333333333333,0.4564763448275862,10.296116825203253,0.721146,14.396916666666668,0.785822,10.2321,0.648973,7.666666666666667,0.69891,16.54703164978903,0.9359265531914894,15.310367892976586,0.367284,6.427272626262627,0.895996,2.5660023333333335,0.568648,10.966666666666667,0.398248,4.7048201807228915,0.702655,9.362199143459915,1.13043,3.3257263333333333,0.675768,3.6013698630136983,0.62832,6.133333333333333,0.584396,3.1136033333333333,0.424175,10.431615444444443,0.25283,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.718275,5.879599385542169,0.471892,4.866666666666667,0.755777,6.352311666666666,0.406256,8.366666666666667,0.537485,13.166666666666666,0.644702,7.749496000000001,0.243171,6.5,0.037538,9.861309666666665,0.85939,1.4666666666666668,0.545643,14.1,0.622538,11.723873333333332,0.878258,1.3804263565891473,0.04433,10.480357142857143,1.028346,2.8666666666666667,0.223655,11.933333333333332,0.690251,5.366666666666667,0.286136,26.474568478260867
1997-04,0.670281,9.72438114728682,0.531643,8.61678,0.748078,7.017344333333334,0.742371,9.112150999999999,0.324064,13.790000000000001,0.718021,9.4,0.912831,5.322645333333334,0.9099026382978722,11.808516424908424,0.708672,7.7119298245614045,0.654508,4.233333333333333,0.818545,8.387656999999999,0.674837,18.633333333333336,0.412442,9.4,0.4564763448275862,10.296116825203253,0.726468,13.679396666666667,0.788231,10.30617,0.650837,7.233333333333333,0.705443,16.54703164978903,0.9359265531914894,15.310367892976586,0.379387,6.427272626262627,0.910269,2.284232,0.578422,10.5,0.392871,4.7048201807228915,0.704069,9.362199143459915,1.14272,3.324002,0.678115,3.6013698630136983,0.630636,5.533333333333334,0.58694,3.068032,0.424792,10.431615444444443,0.260106,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.725727,5.879599385542169,0.475085,4.266666666666667,0.761791,6.703792,0.411528,8.433333333333334,0.559306,12.233333333333334,0.649121,7.645928666666667,0.282672,6.733333333333333,0.039064,10.342346666666666,0.868493,1.3999999999999997,0.554504,14.300000000000002,0.626795,11.86821,0.887394,1.3804263565891473,0.052304,10.480357142857143,1.039119,2.9,0.232389,11.766666666666666,0.691618,5.166666666666667,0.292058,26.474568478260867
1997-07,0.637651,9.72438114728682,0.534633,8.492702333333334,0.750126,7.147553666666667,0.746522,9.201915999999999,0.449477,14.726666666666667,0.72,9.133333333333333,0.913679,5.366418333333333,0.9099026382978722,11.808516424908424,0.708326,7.7119298245614045,0.671478,4.733333333333333,0.823402,8.598329,0.681811,18.7,0.426173,9.700000000000001,0.4564763448275862,10.296116825203253,0.733107,13.108476666666666,0.789739,10.309876666666668,0.66525,7.2,0.711851,16.54703164978903,0.9359265531914894,15.310367892976586,0.390679,6.427272626262627,0.918614,2.1588433333333334,0.596717,10.0,0.407456,4.7048201807228915,0.709823,9.362199143459915,1.140558,3.375472666666667,0.693565,3.6013698630136983,0.638365,5.766666666666667,0.601327,3.0849273333333334,0.43024,10.431615444444443,0.27085,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.729022,5.879599385542169,0.479344,4.3999999999999995,0.759369,6.821963333333334,0.427856,8.666666666666666,0.582904,11.633333333333333,0.655899,7.498321,0.335856,7.3,0.040055,10.993363333333335,0.867493,1.3999999999999997,0.563959,14.5,0.627499,11.233693333333333,0.910621,1.3804263565891473,0.059755,10.480357142857143,1.044592,2.7000000000000006,0.240974,11.6,0.694624,4.933333333333334,0.298255,26.474568478260867
1997-10,0.635657,9.72438114728682,0.540911,8.172038666666667,0.751552,7.1861733333333335,0.749842,9.326082000000001,0.453318,14.333333333333334,0.722016,8.866666666666667,0.912584,5.169411666666666,0.9099026382978722,11.808516424908424,0.712844,7.7119298245614045,0.695818,5.033333333333334,0.82322,8.689498333333333,0.69456,18.2,0.428571,9.866666666666667,0.4564763448275862,10.296116825203253,0.737951,12.43659,0.792913,10.24568,0.649691,6.7,0.724753,16.54703164978903,0.9359265531914894,15.310367892976586,0.403285,6.427272626262627,0.931464,2.1641196666666667,0.610816,9.4,0.410425,4.7048201807228915,0.709316,9.362199143459915,1.141991,3.4723246666666667,0.719186,3.6013698630136983,0.655287,6.1000000000000005,0.580563,2.985384,0.453689,10.431615444444443,0.281251,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.736241,5.879599385542169,0.481605,3.8666666666666667,0.761674,6.93711,0.431456,9.166666666666666,0.589536,10.933333333333332,0.660103,7.4090169999999995,0.37586,8.033333333333333,0.040937,11.20817,0.873613,1.4333333333333333,0.578223,14.5,0.632892,10.194913333333334,0.941019,1.3804263565891473,0.073353,10.480357142857143,1.061499,2.566666666666667,0.249484,11.733333333333334,0.696953,4.8,0.305022,26.474568478260867
1998-01,0.659393,9.72438114728682,0.541241,7.927808333333334,0.751237,7.043691666666667,0.753633,9.315545666666667,0.426866,13.606666666666667,0.720152,8.733333333333334,0.912563,4.740196999999999,0.9099026382978722,11.808516424908424,0.71088,7.7119298245614045,0.714791,5.6000000000000005,0.82365,8.650678333333333,0.686588,17.5,0.439266,9.766666666666667,0.4564763448275862,10.296116825203253,0.750403,12.253189999999998,0.795639,10.028394,0.657272,6.433333333333334,0.726999,16.54703164978903,0.9359265531914894,15.310367892976586,0.424979,6.427272626262627,0.9288,2.301179,0.610241,8.799999999999999,0.426219,4.7048201807228915,0.717294,9.362199143459915,1.141441,3.5487990000000003,0.74415,3.6013698630136983,0.65993,6.566666666666666,0.567707,2.9034673333333334,0.443496,10.431615444444443,0.290777,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.738409,5.879599385542169,0.465493,3.6333333333333333,0.765147,7.104380333333334,0.442841,8.9,0.606259,10.4,0.668567,6.869881666666667,0.404726,8.700000000000001,0.040696,11.114623333333334,0.876507,1.5666666666666667,0.587201,14.5,0.631617,9.573926333333334,0.994837,1.3804263565891473,0.084605,10.480357142857143,1.072006,2.6333333333333333,0.257708,10.6,0.697944,4.633333333333333,0.308338,26.474568478260867
1998-04,0.653957,9.72438114728682,0.540607,7.728023333333333,0.752249,7.1475826666666675,0.75745,9.420309000000001,0.470574,12.906666666666666,0.72023,8.433333333333334,0.913311,4.338689,0.9099026382978722,11.808516424908424,0.726243,7.7119298245614045,0.733571,5.8,0.826578,8.44668,0.69501,16.666666666666668,0.440415,9.7,0.4564763448275862,10.296116825203253,0.75178,12.118193333333332,0.79716,9.860493666666665,0.658983,6.333333333333333,0.737868,16.54703164978903,0.9359265531914894,15.310367892976586,0.431122,6.427272626262627,0.930416,3.2869666666666664,0.620265,8.1,0.4168,4.7048201807228915,0.722422,9.362199143459915,1.139558,3.857871,0.721551,3.6013698630136983,0.658909,6.666666666666667,0.571299,2.8518033333333332,0.44955,10.431615444444443,0.302389,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.741056,5.879599385542169,0.469177,3.5666666666666664,0.767712,7.583022666666667,0.45984,9.733333333333334,0.629183,9.9,0.674328,6.054095,0.441553,8.799999999999999,0.043027,11.469483333333335,0.866374,1.7666666666666666,0.594885,14.533333333333333,0.632375,9.099142333333333,0.984961,1.3804263565891473,0.094268,10.480357142857143,1.087289,2.5,0.263374,10.233333333333333,0.699591,4.533333333333333,0.318749,26.474568478260867
1998-07,0.629673,9.72438114728682,0.539907,7.8605160000000005,0.752831,7.317429333333333,0.760551,9.407067,0.490583,11.816666666666668,0.716527,8.333333333333334,0.912545,3.8575166666666667,0.9099026382978722,11.808516424908424,0.723399,7.7119298245614045,0.742509,6.3,0.82743,8.112396,0.699698,16.666666666666668,0.447264,9.733333333333333,0.4564763448275862,10.296116825203253,0.754884,12.125076666666667,0.797053,9.756790333333333,0.664078,6.3,0.750153,16.54703164978903,0.9359265531914894,15.310367892976586,0.442785,6.427272626262627,0.927747,4.3222190000000005,0.634154,7.633333333333333,0.424502,4.7048201807228915,0.722981,9.362199143459915,1.13563,4.087600666666667,0.717473,3.6013698630136983,0.660696,6.1000000000000005,0.571269,2.7877193333333334,0.45833,10.431615444444443,0.314226,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.745522,5.879599385542169,0.479443,3.4333333333333336,0.769625,7.785611333333333,0.471183,10.299999999999999,0.646705,9.8,0.680503,5.445607666666667,0.480844,9.066666666666666,0.046647,11.610806666666667,0.856023,2.3666666666666667,0.607354,14.5,0.630795,9.137275,0.973358,1.3804263565891473,0.104274,10.480357142857143,1.077988,2.6666666666666665,0.270262,9.833333333333334,0.70256,4.466666666666667,0.322304,26.474568478260867
1998-10,0.626398,9.72438114728682,0.541704,7.558037333333334,0.753087,7.236435666666666,0.759982,9.406584666666667,0.520158,11.546666666666667,0.717919,8.1,0.90868,3.466238,0.9099026382978722,11.808516424908424,0.725197,7.7119298245614045,0.737026,6.933333333333334,0.830819,7.855201,0.712556,16.233333333333334,0.453927,9.9,0.4564763448275862,10.296116825203253,0.752694,11.327869999999999,0.79698,9.725926,0.667657,6.2,0.760652,16.54703164978903,0.9359265531914894,15.310367892976586,0.454715,6.427272626262627,0.919385,5.2112403333333335,0.647592,7.133333333333333,0.418022,4.7048201807228915,0.731219,9.362199143459915,1.13786,4.320611666666667,0.708507,3.6013698630136983,0.658674,6.166666666666667,0.594613,2.796773333333333,0.46738,10.431615444444443,0.326292,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.747465,5.879599385542169,0.48099,3.033333333333333,0.770194,7.802015666666667,0.478072,10.0,0.654637,10.0,0.686198,5.463821333333333,0.517955,9.566666666666668,0.056423,12.146230000000001,0.826755,3.3333333333333335,0.617265,14.433333333333332,0.635943,8.568170333333333,0.955343,1.3804263565891473,0.119614,10.480357142857143,1.072964,2.8333333333333335,0.274145,9.966666666666667,0.704539,4.533333333333333,0.32757,26.474568478260867
1999-01,0.647387,9.72438114728682,0.542763,7.3103419999999995,0.755732,7.035222999999999,0.759831,8.959770666666666,0.437753,12.11,0.721209,8.0,0.909189,3.2141903333333333,0.9099026382978722,11.808516424908424,0.732938,7.7119298245614045,0.743034,7.533333333333334,0.830037,7.720397333333334,0.710151,15.299999999999999,0.464006,10.6,0.4564763448275862,10.296116825203253,0.75434,11.0987,0.79789,9.806173,0.668183,6.166666666666667,0.766871,16.54703164978903,0.9359265531914894,17.3,0.456279,6.609539750841751,0.904229,5.923362,0.636571,6.633333333333333,0.431465,4.7048201807228915,0.731827,9.362199143459915,1.131994,4.502833666666667,0.713586,3.6013698630136983,0.643989,6.766666666666667,0.588465,2.6954290000000003,0.453289,10.431615444444443,0.338377,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.747516,5.879599385542169,0.477482,2.966666666666667,0.765313,7.851261666666666,0.48019,10.366666666666667,0.649956,10.533333333333333,0.69379,5.344257333333334,0.577201,10.233333333333333,0.067526,13.23691,0.807466,3.3000000000000003,0.630794,14.299999999999999,0.635453,7.898193666666667,0.95631,1.3804263565891473,0.127656,10.480357142857143,1.070881,2.9333333333333336,0.276995,10.633333333333333,0.70681,4.366666666666667,0.331595,26.474568478260867
1999-04,0.636926,9.72438114728682,0.543999,7.027686,0.752751,6.953208,0.760094,9.020846,0.471001,12.443333333333333,0.72911,8.0,0.90823,2.9876956666666667,0.9099026382978722,11.808516424908424,0.736337,7.7119298245614045,0.753145,8.433333333333332,0.830965,7.623425999999999,0.712159,13.933333333333332,0.474059,11.700000000000001,0.4564763448275862,10.296116825203253,0.756359,10.830343333333333,0.798613,9.814814666666667,0.671562,6.166666666666667,0.774128,16.54703164978903,0.9359265531914894,17.733333333333334,0.46976,6.655555666666667,0.895843,6.2608120000000005,0.644372,6.3,0.432768,4.7048201807228915,0.733057,9.362199143459915,1.127601,4.6798779999999995,0.701017,3.6013698630136983,0.65882,7.633333333333333,0.602437,2.7350486666666662,0.46650200000000003,10.431615444444443,0.350967,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.750599,5.879599385542169,0.492018,3.033333333333333,0.773136,7.3646123333333335,0.488402,9.766666666666667,0.664578,11.366666666666667,0.698827,5.272351666666666,0.673053,11.066666666666668,0.076476,13.724003333333334,0.830051,2.966666666666667,0.620862,14.0,0.636925,7.461184,0.949566,1.3804263565891473,0.145242,10.480357142857143,1.066055,2.8666666666666667,0.278233,11.299999999999999,0.709506,4.3,0.334616,26.474568478260867
1999-07,0.616201,9.72438114728682,0.547815,6.780002333333333,0.754501,6.668042,0.761905,8.686249333333334,0.507604,13.206666666666665,0.737473,7.7,0.915257,2.7373006666666666,0.9099026382978722,11.808516424908424,0.739283,7.7119298245614045,0.756179,8.633333333333333,0.829547,7.518625333333333,0.715965,13.5,0.478898,12.166666666666666,0.4564763448275862,10.296116825203253,0.76188,10.618386666666666,0.798274,9.723456666666666,0.669217,5.966666666666666,0.77927,16.54703164978903,0.9359265531914894,18.733333333333334,0.478843,6.533333333333334,0.879643,6.1838283333333335,0.667002,6.0,0.443277,4.7048201807228915,0.735289,9.362199143459915,1.120636,4.778421666666667,0.7204,5.933789954337899,0.651739,8.133333333333333,0.605777,2.67097,0.465543,10.431615444444443,0.36172,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.754051,5.879599385542169,0.515226,3.0666666666666664,0.775006,7.217917666666666,0.498758,9.433333333333334,0.67894,11.833333333333334,0.699734,5.293537333333333,0.713618,11.5,0.08514,13.099946666666668,0.827151,2.8000000000000003,0.647312,13.766666666666666,0.638942,7.352130666666667,0.947416,1.3804263565891473,0.16064,10.480357142857143,1.052495,2.9333333333333336,0.27773,11.066666666666668,0.712013,4.266666666666667,0.34668,26.474568478260867
1999-10,0.62177,9.72438114728682,0.548157,6.922462333333333,0.754504,6.428779666666666,0.767778,7.9175726666666675,0.552077,14.816666666666668,0.741256,7.366666666666667,0.915726,2.512388666666667,0.9099026382978722,11.808516424908424,0.743643,7.7119298245614045,0.764391,9.066666666666666,0.829365,7.402968333333334,0.726693,13.366666666666667,0.478833,12.733333333333334,0.4564763448275862,10.296116825203253,0.765007,10.406026666666667,0.798865,9.372839333333333,0.675368,5.833333333333333,0.787199,16.54703164978903,0.9359265531914894,19.3,0.492768,6.482716333333333,0.872035,6.278842666666667,0.678029,5.533333333333334,0.436459,4.7048201807228915,0.73813,9.362199143459915,1.118644,4.663945333333333,0.720044,5.8,0.650437,8.966666666666667,0.61789,2.6137263333333336,0.46341,10.431615444444443,0.371628,4.125644444444444,1.226796404255319,26.960070940170937,0.9185615531914894,5.675959655677656,0.759736,5.879599385542169,0.533351,3.5,0.771351,6.752704333333334,0.505867,9.666666666666666,0.693095,12.5,0.708755,4.8528036666666665,0.785528,11.733333333333334,0.091202,12.488930000000002,0.835913,2.8000000000000003,0.656411,13.233333333333334,0.643628,7.741648333333333,0.953874,1.3804263565891473,0.183972,10.480357142857143,1.038694,2.9333333333333336,0.2801,11.0,0.715968,4.166666666666667,0.351669,26.474568478260867
2000-01,0.648414,9.72438114728682,0.562704,6.610579333333334,0.761158,6.3448096666666665,0.772078,7.516676,0.502942,16.106666666666666,0.75005,6.833333333333333,0.91893,2.2724363333333333,0.459411,11.808516424908424,0.758121,6.674619883040935,0.757953,9.133333333333333,0.826157,7.186555333333334,0.731916,12.933333333333332,0.484743,13.733333333333334,0.4564763448275862,10.296116825203253,0.761346,10.389919999999998,0.804717,8.966666666666667,0.678227,5.833333333333333,0.785668,16.54703164978903,0.65292,19.53333333333333,0.500323,6.1382716666666655,0.872325,6.241742666666667,0.691379,5.266666666666667,0.450588,4.7048201807228915,0.741871,9.362199143459915,1.115296,4.649302666666666,0.72047,5.1000000000000005,0.665196,9.833333333333334,0.621317,2.5200253333333333,0.467459,10.431615444444443,0.381713,4.125644444444444,0.817851,26.960070940170937,0.689866,5.675959655677656,0.768863,5.879599385542169,0.553677,3.6,0.774967,6.375018,0.515492,10.366666666666667,0.70251,13.033333333333333,0.71356,4.795455333333333,0.870542,11.6,0.102314,12.163413333333333,0.834012,2.533333333333333,0.660006,12.866666666666667,0.643411,7.540900333333333,0.94416,1.3804263565891473,0.216502,10.480357142857143,1.052257,2.9333333333333336,0.276466,11.766666666666666,0.720738,4.033333333333333,0.355285,26.474568478260867
2000-04,0.645309,9.72438114728682,0.564321,6.526888666666667,0.760827,6.038110666666667,0.775751,6.993097666666666,0.520918,17.896666666666665,0.761506,6.833333333333333,0.921923,1.970759,0.473636,11.808516424908424,0.753255,5.1000000000000005,0.766034,9.200000000000001,0.82382,7.0165966666666675,0.73586,12.200000000000001,0.486624,14.966666666666667,0.4564763448275862,10.296116825203253,0.768695,10.87806,0.808651,8.561728666666667,0.677768,5.7,0.797541,16.54703164978903,0.668048,20.0,0.511033,6.140740999999999,0.860147,5.617046666666667,0.696576,4.733333333333333,0.444921,4.7048201807228915,0.746888,9.362199143459915,1.11045,4.830376666666667,0.717648,4.666666666666667,0.660379,10.666666666666666,0.630025,2.487550666666667,0.4806,10.431615444444443,0.389948,4.125644444444444,0.90074,26.960070940170937,0.680478,5.675959655677656,0.774376,5.879599385542169,0.574954,3.5666666666666664,0.782527,6.423307,0.527839,10.633333333333335,0.71788,13.366666666666667,0.721889,4.8420060000000005,0.934044,11.299999999999999,0.107077,11.230350000000001,0.849041,3.0,0.670511,12.533333333333333,0.646717,6.8879019999999995,0.95453,1.3804263565891473,0.223415,10.480357142857143,1.040666,2.9,0.288131,12.266666666666666,0.725196,3.9666666666666663,0.367059,26.474568478260867
2000-07,0.623475,9.72438114728682,0.576739,6.148247666666666,0.76503,5.737847666666667,0.779293,6.779730333333333,0.524529,18.71666666666667,0.769143,6.7,0.927723,1.8026479999999998,0.492428,11.808516424908424,0.758521,4.8999999999999995,0.771369,8.766666666666666,0.826159,6.887684333333333,0.74154,11.9,0.488993,13.933333333333332,0.4564763448275862,10.296116825203253,0.774779,9.916822000000002,0.813249,8.193827,0.679128,5.366666666666667,0.792397,16.54703164978903,0.679889,20.466666666666665,0.532122,6.119753,0.854919,5.047500333333333,0.708969,4.5,0.455432,4.7048201807228915,0.748535,9.362199143459915,1.108138,4.645335,0.719779,4.2,0.650907,11.700000000000001,0.641052,2.4091543333333334,0.480127,10.431615444444443,0.397387,4.125644444444444,0.8743,26.960070940170937,0.686391,5.675959655677656,0.782914,5.879599385542169,0.591891,3.266666666666667,0.790954,6.229855000000001,0.531771,11.533333333333333,0.732975,13.866666666666667,0.72881,4.707808666666667,1.022762,11.366666666666667,0.114345,10.57396,0.866619,2.9333333333333336,0.685073,12.166666666666666,0.650667,6.139004,0.971017,1.3804263565891473,0.235646,10.480357142857143,1.047416,2.9,0.288846,13.799999999999999,0.729463,4.0,0.380544,25.786878985507244
2000-10,0.63089,9.72438114728682,0.575716,6.026052666666666,0.769627,5.597052333333333,0.783962,6.913680333333333,0.543249,18.463333333333335,0.775434,6.966666666666666,0.929309,1.6985143333333335,0.493186,11.808516424908424,0.763532,4.766666666666667,0.777002,8.433333333333334,0.827995,6.7830156666666666,0.751012,11.733333333333334,0.50864,14.466666666666667,0.4564763448275862,10.296116825203253,0.782707,10.004324666666667,0.816448,7.8999999999999995,0.680006,5.333333333333333,0.787473,16.54703164978903,0.678085,21.033333333333335,0.532968,5.832098666666667,0.843677,4.788529,0.727575,4.1,0.462932,4.7048201807228915,0.753568,9.362199143459915,1.104552,4.671450666666666,0.726768,4.233333333333333,0.658728,12.233333333333334,0.634381,2.3003283333333333,0.486972,10.431615444444443,0.407738,4.125644444444444,0.962095,26.960070940170937,0.692522,6.0677787704517705,0.787535,5.879599385542169,0.609918,3.466666666666667,0.807241,5.968833666666666,0.539024,11.733333333333334,0.72358,14.5,0.73263,4.6485373333333335,1.112915,11.1,0.119157,10.072161333333334,0.877946,2.066666666666667,0.699286,11.866666666666667,0.651643,6.166589999999999,0.988296,1.3804263565891473,0.251169,10.480357142857143,1.048518,3.033333333333333,0.299282,14.033333333333333,0.733352,3.9666666666666663,0.386869,24.489533333333338
2001-01,0.645094,9.72438114728682,0.586189,6.196142999999999,0.770556,5.6591733333333325,0.782465,6.405859666666667,0.545461,17.88,0.782954,6.866666666666667,0.933735,1.6425903333333334,0.49834,12.754524283272282,0.783945,4.5,0.788067,8.4,0.83222,6.678415333333334,0.759741,11.166666666666666,0.507737,14.266666666666666,0.4564763448275862,10.296116825203253,0.794432,9.658009666666667,0.82063,7.5901233333333336,0.684966,5.2,0.799889,16.54703164978903,0.689366,21.46666666666667,0.558103,5.596296333333334,0.848211,4.460900666666666,0.75707,3.9333333333333336,0.474399,4.7048201807228915,0.759886,9.362199143459915,1.106052,4.745321,0.742159,4.333333333333333,0.663002,12.299999999999999,0.629309,2.211229,0.488054,10.431615444444443,0.411482,4.125644444444444,0.851343,26.960070940170937,0.704001,6.2965886666666675,0.805453,5.879599385542169,0.59745,3.5666666666666664,0.817995,5.6523113333333335,0.547923,11.5,0.728373,15.0,0.741016,4.510755,1.227334,10.366666666666667,0.121175,9.465516,0.854069,2.1,0.714344,11.800000000000002,0.656088,5.755979333333333,0.977298,2.1269509043927646,0.285832,10.480357142857143,1.042991,3.4,0.302927,14.4,0.738226,4.0,0.392422,24.608636666666666
2001-04,0.636717,9.72438114728682,0.587038,6.586013333333334,0.777224,5.8405130000000005,0.794001,6.252872666666666,0.557441,17.87333333333333,0.782843,7.066666666666666,0.93234,1.5934039999999998,0.509951,15.360526666666665,0.791732,3.8333333333333335,0.798477,8.233333333333334,0.831469,6.752738666666667,0.765423,10.533333333333333,0.527536,13.533333333333333,0.4564763448275862,10.296116825203253,0.798126,9.623350333333333,0.824918,7.3493829999999996,0.690924,5.0,0.810677,16.54703164978903,0.700578,21.366666666666664,0.582598,5.354321,0.84316,4.474756333333334,0.744143,3.9333333333333336,0.477082,4.7048201807228915,0.767022,9.362199143459915,1.097295,4.763817666666667,0.751753,4.466666666666666,0.663824,12.5,0.63572,2.203898,0.481314,10.431615444444443,0.417739,4.125644444444444,0.921523,26.960070940170937,0.714306,6.321959666666667,0.807631,5.879599385542169,0.610255,3.466666666666667,0.819677,5.446165000000001,0.557761,11.766666666666666,0.744848,15.366666666666667,0.747548,4.7597076666666664,1.342652,9.299999999999999,0.126727,9.217039999999999,0.84847,2.0,0.730932,11.699999999999998,0.666736,6.032935999999999,0.989838,3.6,0.343792,10.480357142857143,1.035977,3.966666666666667,0.304119,14.966666666666667,0.742678,4.3,0.397104,24.57675
